,Category,Partner,Area,Objective,Output,Sector,Implementation,Total,RegionCODE,Area2
10784,Resilience,WVI,Country Wide,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.1]Community Multisector Prot,PROTECTION,direct,48820,1,Country Wide Intervention
10785,Resilience,RI,Country Wide,PROT[RES1.2]Child Protection for JOR,[RES1.2.1]Cap. Nat. CP Systems,PROTECTION,direct,62500,1,Country Wide Intervention
10787,Resilience,WVI,Country Wide,PROT[RES1.2]Child Protection for JOR,[RES1.2.3]Families mobilized,PROTECTION,direct,48820,1,Country Wide Intervention
10792,Resilience,UNWOMEN,Country Wide,PROT[RES1.1]SGBV for JOR,[RES1.1.3]Capacity of Service Providers,PROTECTION,direct,846840,1,Country Wide Intervention
10795,Resilience,UNDP,Country Wide,JUS[RES2.2]Improved access to legal services,[RES2.2.2]Legal Aid Services,JUSTICE,direct,5.00E+05,1,Country Wide Intervention
10805,Resilience,UNDP,Country Wide,FOOD/LIV[3.2]TAD,[RES3.2.2]Animal Health,FOOD/LIVELIHOOD,direct,1.00E+06,1,Country Wide Intervention
10807,Resilience,FAO,Country Wide,FOOD/LIV[3.3]Agric Tech,[RES3.3.1]Climate-Smart Tech,FOOD/LIVELIHOOD,indirect,1300000,1,Country Wide Intervention
10811,Resilience,UNOPS,Country Wide,TRAN[2.3]Expand Road Networks,[RES2.3.3]Road Safety Awareness,TRANSPORT,direct,2.00E+05,1,Country Wide Intervention
10817,Resilience,UNFPA,Country Wide,HLTH[RES3.1]Community Interventions,[RES3.1.1]Comm Health awareness,HEALTH,indirect,150000,1,Country Wide Intervention
10819,Resilience,UNICEF,Country Wide,PROT[RES1.2]Child Protection for JOR,[RES1.2.4]Comm. Based CP systems,PROTECTION,indirect,4757500,1,Country Wide Intervention
10820,Resilience,RI,Country Wide,WASH[RES3.1]WASH in Schools,[RES3.1.2]Water in 300 schools,WASH,direct,750000,1,Country Wide Intervention
10824,Resilience,UNICEF,Country Wide,PROT[RES1.1]SGBV for JOR,[RES1.1.1]Community engagement for JOR,PROTECTION,indirect,40000,1,Country Wide Intervention
10828,Resilience,WVI,Country Wide,WASH[RES3.1]WASH in Schools,[RES3.1.4]Hygiene materials,WASH,,48820,1,Country Wide Intervention
10830,Resilience,WHO,Country Wide,HLTH[RES1.1]Primary Health Care,[RES1.1.2]EPIs,HEALTH,direct,1.00E+05,1,Country Wide Intervention
10831,Resilience,UNICEF,Country Wide,PROT[RES1.2]Child Protection for JOR,[RES1.2.3]Families mobilized,PROTECTION,indirect,1200000,1,Country Wide Intervention
10832,Resilience,WVI,Country Wide,WASH[RES2.1]Wastewater,[RES2.1.1]WW collection/treatment,WASH,direct,212799.26,1,Country Wide Intervention
10833,Resilience,IMC,Country Wide,HLTH[RES1.1]Primary Health Care,[RES1.1.5]Mental Health,HEALTH,direct,2046099,1,Country Wide Intervention
10838,Resilience,WVI,Country Wide,PROT[RES1.2]Child Protection for JOR,[RES1.2.1]Cap. Nat. CP Systems,PROTECTION,,48820,1,Country Wide Intervention
10840,Resilience,UNDP,Country Wide,MUN[RES1.1]Non-SW delivery,[RES1.1.3]Storm water culverts,MUNICIPALITY,direct,1950000,1,Country Wide Intervention
10844,Resilience,WVI,Country Wide,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.2] Social Tensions Projects JOR,PROTECTION,direct,48820,1,Country Wide Intervention
10845,Resilience,UNICEF,Country Wide,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.1]Community Multisector Prot,PROTECTION,indirect,5.00E+05,1,Country Wide Intervention
10851,Resilience,UNDP,Country Wide,MUN[RES1.1]Non-SW delivery,[RES1.1.2]Public Spaces est.,MUNICIPALITY,direct,2.00E+06,1,Country Wide Intervention
10853,Resilience,UNICEF,Country Wide,JUS[RES2.1]Efficiency of Justice services,[RES2.1.3]Capacity of Judicial Council,JUSTICE,indirect,50000,1,Country Wide Intervention
10862,Resilience,UNDP,Country Wide,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.3]Govt Capacity,PROTECTION,,1450000,1,Country Wide Intervention
10863,Resilience,WVI,Country Wide,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.3]Youth Civic Engagement,PROTECTION,direct,48820,1,Country Wide Intervention
10865,Resilience,WVI,Country Wide,PROT[RES1.2]Child Protection for JOR,[RES1.2.4]Comm. Based CP systems,PROTECTION,direct,48820,1,Country Wide Intervention
10870,Resilience,UNICEF,Country Wide,PROT[RES1.2]Child Protection for JOR,[RES1.2.1]Cap. Nat. CP Systems,PROTECTION,indirect,5.00E+05,1,Country Wide Intervention
10877,Resilience,UNICEF,Country Wide,PROT[RES1.1]SGBV for JOR,[RES1.1.2]Multi-sector for JOR,PROTECTION,indirect,304693,1,Country Wide Intervention
10880,Resilience,RI,Country Wide,WASH[RES3.1]WASH in Schools,[RES3.1.4]Hygiene materials,WASH,,5.00E+05,1,Country Wide Intervention
10893,Resilience,DRC,Irbid City,FOOD/LIV[2.1]Short-Term Emplymt for JOR,[RES2.1.3]Short-Term Emplymt  for JOR,FOOD/LIVELIHOOD,direct,5.00E+05,1707,Irbid
10898,Resilience,DRC,Irbid City,FOOD/LIV[2.1]Short-Term Emplymt for JOR,[RES2.1.2]Skills Training for JOR,FOOD/LIVELIHOOD,direct,2.00E+05,1707,Irbid
10900,Resilience,ILO,Irbid Governorate,FOOD/LIV[2.5]LED and PPPs,[RES2.5.2]Value Chain developed,FOOD/LIVELIHOOD,direct,5.00E+05,1707,Irbid
10904,Resilience,UNOPS,Irbid Governorate,MUN[RES1.1]Non-SW delivery,[RES1.1.3]Storm water culverts,MUNICIPALITY,direct,1950000,1707,Irbid
10912,Resilience,CARE,Irbid Governorate,PROT[RES1.1]SGBV for JOR,[RES1.1.2]Multi-sector for JOR,PROTECTION,direct,40000,1707,Irbid
10915,Resilience,UNOPS,Irbid Governorate,MUN[RES1.1]Non-SW delivery,[RES1.1.4]Chicken Slaughterhouse,MUNICIPALITY,direct,325000,1707,Irbid
10917,Resilience,WVI,Irbid Governorate,"EDU[RES2.2]Safe, Violence-Free, Learning for JOR",[RES2.2.3]Engage Parents etc,EDUCATION,direct,48820,1707,Irbid
10926,Resilience,WVI,Irbid Governorate,EDU[RES3.1]KG for JOR,[RES3.1.1]KG teachers trained on ECE,EDUCATION,direct,48820,1707,Irbid
10931,Resilience,NRC,Irbid Governorate,EDU[RES3.2]Formal Educ. for JOR,[RES3.2.2]WASH in Schools,EDUCATION,direct,1200000,1707,Irbid
10933,Resilience,NRC,Irbid Governorate,JUS[RES2.2]Improved access to legal services,[RES2.2.3]Legal Awareness,JUSTICE,indirect,20000,1707,Irbid
10934,Resilience,UNOPS,Irbid Governorate,EDU[RES3.2]Formal Educ. for JOR,[RES3.2.1]Constr. Schools,EDUCATION,direct,5.00E+05,1707,Irbid
10937,Resilience,LWF,Irbid Governorate,EDU[RES3.2]Formal Educ. for JOR,[RES3.2.1]Constr. Schools,EDUCATION,direct,624159,1707,Irbid
10939,Resilience,NRC,Irbid Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.1]Community Multisector Prot,PROTECTION,direct,75000,1707,Irbid
10943,Resilience,UNWOMEN,Irbid Governorate,FOOD/LIV[2.2]Perm. Emplymt for JOR,[RES2.2.2]Job Matching/Career Guidance,FOOD/LIVELIHOOD,direct,512836.25,1707,Irbid
10944,Resilience,MercyCorps,Irbid Governorate,ENG[RES1.2]RE&EE Solutions,[RES1.2.3]Solar Water heaters,ENERGY,direct,4.00E+05,1707,Irbid
10947,Resilience,NRC,Irbid Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.2] Social Tensions Projects JOR,PROTECTION,direct,9.00E+05,1707,Irbid
10949,Resilience,UNFPA,Irbid Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.3]Youth Civic Engagement,PROTECTION,indirect,350000,1707,Irbid
10951,Resilience,MercyCorps,Irbid Governorate,ENG[RES1.2]RE&EE Solutions,[RES1.2.2]PV panel systems,ENERGY,direct,1500000,1707,Irbid
10952,Resilience,ACF,Irbid Governorate,WASH[RES1.6]WAJ O&D capacity,[RES1.6.1]WAJ O&D,WASH,direct,50000,1707,Irbid
10965,Resilience,ACF,Irbid Governorate,WASH[RES1.1]Rehab Wells,[RES1.1.1]Rehab Existing wells,WASH,Direct,50000,1707,Irbid
10967,Resilience,NRC,Irbid Governorate,EDU[RES2.1]Teacher Training JOR,[RES2.1.4]Community Training,EDUCATION,direct,350000,1707,Irbid
10968,Resilience,LWF,Irbid Governorate,EDU[RES3.2]Formal Educ. for JOR,[RES3.2.2]WASH in Schools,EDUCATION,direct,156082,1707,Irbid
10972,Resilience,UNDP,Irbid Governorate,MUN[RES1.2]SWM,[RES1.2.5]Impact Study,MUNICIPALITY,direct,3.00E+05,1707,Irbid
10982,Resilience,MercyCorps,Irbid Governorate,FOOD/LIV[2.5]LED and PPPs,[RES2.5.2]Value Chain developed,FOOD/LIVELIHOOD,direct,325000,1707,Irbid
10986,Resilience,ACF,Irbid Governorate,WASH[RES4.1]Ops Mngt,[RES4.1.1]Introduce work methods,WASH,direct,50000,1707,Irbid
10987,Resilience,NRC,Irbid Governorate,EDU[RES3.2]Formal Educ. for JOR,"[RES3.2.3]Playground, Libraries etc",EDUCATION,direct,4.00E+05,1707,Irbid
10988,Resilience,NRC,Irbid Governorate,EDU[RES3.2]Formal Educ. for JOR,[RES3.2.1]Constr. Schools,EDUCATION,direct,5400000,1707,Irbid
10991,Resilience,NRC,Irbid Governorate,"EDU[RES2.2]Safe, Violence-Free, Learning for JOR",[RES2.2.4]Boys/Girls Social Cohesion,EDUCATION,direct,350000,1707,Irbid
10992,Resilience,UNOPS,Irbid Governorate,TRAN[2.1] Border,[RES2.1.1]Build Border roads,TRANSPORT,direct,5.00E+06,1707,Irbid
11002,Resilience,ILO,Irbid Governorate,FOOD/LIV[2.4]MSMEs for JOR,[RES2.4.1]Microbusiness start up,FOOD/LIVELIHOOD,direct,1.00E+06,1707,Irbid
11004,Resilience,WVI,Irbid Governorate,EDU[RES2.1]Teacher Training JOR,[RES2.1.4]Community Training,EDUCATION,,48820,1707,Irbid
11009,Resilience,UNICEF,Irbid Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.3]Replace Tertiary  Distrb,WASH,,1192828.2,1707,Irbid
11011,Resilience,NEF,Irbid Governorate,FOOD/LIV[2.4]MSMEs for JOR,[RES2.4.1]Microbusiness start up,FOOD/LIVELIHOOD,,64555,1707,Irbid
11014,Resilience,LWF,Irbid Governorate,EDU[RES2.1]Teacher Training JOR,[RES2.1.2]In-Service Training,EDUCATION,direct,80161,1707,Irbid
11019,Resilience,UNOPS,Irbid Governorate,MUN[RES1.1]Non-SW delivery,[RES1.1.5]New Solar Farm,MUNICIPALITY,direct,2500000,1707,Irbid
11022,Resilience,MercyCorps,Irbid Governorate,FOOD/LIV[2.1]Short-Term Emplymt for JOR,[RES2.1.3]Short-Term Emplymt  for JOR,FOOD/LIVELIHOOD,direct,3.00E+05,1707,Irbid
11023,Resilience,MercyCorps,Irbid Governorate,FOOD/LIV[2.5]LED and PPPs,[RES2.5.1]LED implement  LDPs,FOOD/LIVELIHOOD,direct,50000,1707,Irbid
11035,Resilience,NRC,Irbid Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.3]Govt Capacity,PROTECTION,,150000,1707,Irbid
11039,Resilience,WVI,Irbid Governorate,EDU[RES3.2]Formal Educ. for JOR,[RES3.2.1]Constr. Schools,EDUCATION,direct,212799.26,1707,Irbid
11040,Resilience,OXFAM,Irbid Governorate,FOOD/LIV[2.4]MSMEs for JOR,[RES2.4.1]Microbusiness start up,FOOD/LIVELIHOOD,direct,266666,1707,Irbid
11046,Resilience,UNICEF,Irbid Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.1]Restrc. Transm. & Distribution,WASH,,119064.33,1707,Irbid
11048,Resilience,ILO,Irbid Governorate,FOOD/LIV[2.1]Short-Term Emplymt for JOR,[RES2.1.3]Short-Term Emplymt  for JOR,FOOD/LIVELIHOOD,direct,8.00E+05,1707,Irbid
11049,Resilience,Intersos,Irbid Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.2] Social Tensions Projects JOR,PROTECTION,direct,1.00E+05,1707,Irbid
11052,Resilience,Intersos,Irbid Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.1]Restrc. Transm. & Distribution,WASH,,180000,1707,Irbid
11055,Resilience,NEF,Irbid Governorate,FOOD/LIV[2.1]Short-Term Emplymt for JOR,[RES2.1.2]Skills Training for JOR,FOOD/LIVELIHOOD,direct,21952,1707,Irbid
11058,Resilience,NEF,Irbid Governorate,PROT[RES1.2]Child Protection for JOR,[RES1.2.3]Families mobilized,PROTECTION,direct,11476,1707,Irbid
11060,Resilience,MercyCorps,Irbid Governorate,FOOD/LIV[2.4]MSMEs for JOR,[RES2.4.2]MSME developmt support,FOOD/LIVELIHOOD,direct,325000,1707,Irbid
11061,Resilience,ILO,Irbid Governorate,FOOD/LIV[2.1]Short-Term Emplymt for JOR,[RES2.1.2]Skills Training for JOR,FOOD/LIVELIHOOD,direct,5.00E+05,1707,Irbid
11062,Resilience,UNOPS,Irbid Governorate,TRAN[2.2] Border,[RES2.2.1]Rehab. Border roads,TRANSPORT,direct,7.00E+06,1707,Irbid
11065,Resilience,ACF,Irbid Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.2]Reinforc. 2ndry distribution,WASH,,170000,1707,Irbid
11066,Resilience,MercyCorps,Irbid Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.3]Replace Tertiary  Distrb,WASH,,50000,1707,Irbid
11070,Resilience,UNDP,Irbid Governorate,MUN[RES1.1]Non-SW delivery,[RES1.1.4]Chicken Slaughterhouse,MUNICIPALITY,direct,325000,1707,Irbid
11071,Resilience,UNOPS,Irbid Governorate,MUN[RES1.1]Non-SW delivery,[RES1.1.2]Public Spaces est.,MUNICIPALITY,direct,2.00E+06,1707,Irbid
11081,Resilience,NRC,Irbid Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.3]Youth Civic Engagement,PROTECTION,direct,5.00E+05,1707,Irbid
11083,Resilience,CARE,Irbid Governorate,"BN[RES2.1]Expand NAF, MOSD, ZAKAT, cash and in-kind",RES[2.1.3]Basic Needs/Zakat for JOR,BASIC NEEDS,direct,70000,1707,Irbid
11084,Resilience,ACF,Irbid Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.1]Restrc. Transm. & Distribution,WASH,,680000,1707,Irbid
11086,Resilience,ACF,Irbid Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.3]Replace Tertiary  Distrb,WASH,,85000,1707,Irbid
11088,Resilience,MercyCorps,Irbid Governorate,WASH[RES2.7]WW Kofor Raheb,[RES2.7.1]WW Kofor Rakeb & Beit Edes,WASH,Direct,7.00E+05,1707,Irbid
11091,Resilience,UNOPS,Irbid Governorate,TRAN[2.3]Expand Road Networks,[RES2.3.1]Updgrade Road Networks,TRANSPORT,direct,7.00E+06,1707,Irbid
11095,Resilience,UNOPS,Irbid Governorate,TRAN[2.3]Expand Road Networks,[RES2.3.2]Road Safety Standards,TRANSPORT,direct,5.00E+05,1707,Irbid
11101,Resilience,MercyCorps,Irbid Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.2] Social Tensions Projects JOR,PROTECTION,direct,1250000,1707,Irbid
11109,Resilience,MercyCorps,Jarash Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.3]Replace Tertiary  Distrb,WASH,,50000,1708,JARASH
11111,Resilience,NRC,Jarash Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.1]Community Multisector Prot,PROTECTION,direct,37500,1708,JARASH
11115,Resilience,NRC,Jarash Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.2] Social Tensions Projects JOR,PROTECTION,direct,3.00E+05,1708,JARASH
11116,Resilience,MercyCorps,Jarash Governorate,ENG[RES1.2]RE&EE Solutions,[RES1.2.2]PV panel systems,ENERGY,direct,1400000,1708,JARASH
11119,Resilience,NRC,Jarash Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.3]Govt Capacity,PROTECTION,,75000,1708,JARASH
11121,Resilience,MercyCorps,Jarash Governorate,ENG[RES1.2]RE&EE Solutions,[RES1.2.3]Solar Water heaters,ENERGY,direct,4.00E+05,1708,JARASH
11123,Resilience,WVI,Jarash Governorate,EDU[RES3.2]Formal Educ. for JOR,[RES3.2.1]Constr. Schools,EDUCATION,direct,212799.26,1708,JARASH
11124,Resilience,WVI,Jarash Governorate,EDU[RES3.1]KG for JOR,[RES3.1.1]KG teachers trained on ECE,EDUCATION,direct,48820,1708,JARASH
11130,Resilience,WVI,Jarash Governorate,EDU[RES2.1]Teacher Training JOR,[RES2.1.4]Community Training,EDUCATION,direct,48820,1708,JARASH
11131,Resilience,UNICEF,Jarash Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.3]Replace Tertiary  Distrb,WASH,,1192828.2,1708,JARASH
11132,Resilience,UNICEF,Jarash Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.1]Restrc. Transm. & Distribution,WASH,,119064.33,1708,JARASH
11138,Resilience,UNFPA,Jarash Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.3]Youth Civic Engagement,PROTECTION,indirect,250000,1708,JARASH
11141,Resilience,WVI,Jarash Governorate,"EDU[RES2.2]Safe, Violence-Free, Learning for JOR",[RES2.2.3]Engage Parents etc,EDUCATION,direct,48820,1708,JARASH
11142,Resilience,MercyCorps,Karak Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.3]Youth Civic Engagement,PROTECTION,direct,2100000,1704,Karak
11145,Resilience,AVSI,Karak Governorate,EDU[RES2.1]Teacher Training JOR,[RES2.1.1]Induction Training,EDUCATION,direct,480,1704,Karak
11147,Resilience,NEF,Liwa al Badiyah ash Shamaliyah al Gharbiyah,FOOD/LIV[2.4]MSMEs for JOR,[RES2.4.1]Microbusiness start up,FOOD/LIVELIHOOD,,64555,1711,MAFRAQ
11153,Resilience,NEF,Liwa al Jamiah,PROT[RES1.2]Child Protection for JOR,[RES1.2.3]Families mobilized,PROTECTION,direct,114476,1705,AMMAN
11157,Resilience,ACTED,Liwa ar Ramtha,WASH[RES2.2]Wastewater Irbid,[RES2.2.1]Expand WW in Irbid,WASH,direct,301691,1707,Irbid
11159,Resilience,OXFAM,Liwa ar Rusayfah,WASH[RES1.8]Miyahuna Zarqa,[RES1.8.3]Replace Tertiary  Distrb,WASH,,1.00E+06,1712,Zarqa
11160,Resilience,NEF,Liwa Qasabah Al Hashmi Shamali,FOOD/LIV[2.1]Short-Term Emplymt for JOR,[RES2.1.2]Skills Training for JOR,FOOD/LIVELIHOOD,direct,21952,1705,AMMAN
11168,Resilience,UNESCO,Liwa Qasabah Ghawr Al Safi,FOOD/LIV[2.4]MSMEs for JOR,[RES2.4.2]MSME developmt support,FOOD/LIVELIHOOD,direct,440000,1704,Karak
11169,Resilience,UNESCO,Liwa Qasabah Ghawr Al Safi,FOOD/LIV[2.4]MSMEs for JOR,[RES2.4.2]MSME developmt support,FOOD/LIVELIHOOD,direct,440000,1704,Karak
11175,Resilience,ACTED,Liwa Qasabat al Mafraq,WASH[RES3.1]WASH in Schools,[RES3.1.4]Hygiene materials,WASH,,30000,1711,MAFRAQ
11176,Resilience,ACTED,Liwa Qasabat al Mafraq,WASH[RES3.1]WASH in Schools,[RES3.1.1]Toilets in 300 Schools,WASH,direct,301691,1711,MAFRAQ
11180,Resilience,ACTED,Liwa Qasabat al Mafraq,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.2] Social Tensions Projects JOR,PROTECTION,direct,269357,1711,MAFRAQ
11186,Resilience,ACTED,Liwa Qasabat al Mafraq,FOOD/LIV[2.1]Short-Term Emplymt for JOR,[RES2.1.2]Skills Training for JOR,FOOD/LIVELIHOOD,direct,538714,1711,MAFRAQ
11187,Resilience,ACTED,Liwa Qasabat al Mafraq,WASH[RES2.5]Wastewater Irbid,"[RES2.5.1]Expand WW in Mafraq, Jerash, Ajloun",WASH,direct,301691,1711,MAFRAQ
11190,Resilience,ACTED,Liwa Qasabat al Mafraq,MUN[RES2.1]Urban Service Delivery,[RES2.1.3]Improv. Capacity of Mun,MUNICIPALITY,,2794710,1711,MAFRAQ
11193,Resilience,DRC,Liwa Qasabat Amman,FOOD/LIV[2.1]Short-Term Emplymt for JOR,[RES2.1.3]Short-Term Emplymt  for JOR,FOOD/LIVELIHOOD,direct,2.00E+05,1705,AMMAN
11194,Resilience,DRC,Liwa Qasabat Amman,FOOD/LIV[2.1]Short-Term Emplymt for JOR,[RES2.1.2]Skills Training for JOR,FOOD/LIVELIHOOD,direct,1.00E+05,1705,AMMAN
11199,Resilience,ACTED,Liwa Qasabat Az Zarqa,FOOD/LIV[2.1]Short-Term Emplymt for JOR,[RES2.1.2]Skills Training for JOR,FOOD/LIVELIHOOD,direct,0,1712,Zarqa
11203,Resilience,ACTED,Liwa Qasabat Az Zarqa,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.2] Social Tensions Projects JOR,PROTECTION,direct,269357,1712,Zarqa
11207,Resilience,ACTED,Liwa Qasabat Irbid,FOOD/LIV[2.4]MSMEs for JOR,[RES2.4.2]MSME developmt support,FOOD/LIVELIHOOD,direct,1249450,1707,Irbid
11211,Resilience,UNICEF,Maan Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.1]Restrc. Transm. & Distribution,WASH,,119064.33,1709,MAAN
11212,Resilience,MercyCorps,Maan Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.3]Youth Civic Engagement,PROTECTION,direct,2100000,1709,MAAN
11213,Resilience,UNICEF,Maan Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.3]Replace Tertiary  Distrb,WASH,,1192828.2,1709,MAAN
11217,Resilience,SCI,Madaba City,"BN[RES2.1]Expand NAF, MOSD, ZAKAT, cash and in-kind",RES[2.1.3]Basic Needs/Zakat for JOR,BASIC NEEDS,direct,1300000,1710,Madaba
11218,Resilience,MercyCorps,Madaba Governorate,WASH[RES1.3]Reinforce Trans,[RES1.3.1]Constr.Pipeline/Reservoirs,WASH,,1.00E+06,1710,Madaba
11219,Resilience,AVSI,Madaba Governorate,EDU[RES2.1]Teacher Training JOR,[RES2.1.1]Induction Training,EDUCATION,direct,480,1710,Madaba
11223,Resilience,UNICEF,Madaba Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.3]Replace Tertiary  Distrb,WASH,,1192828.2,1710,Madaba
11225,Resilience,UNICEF,Madaba Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.1]Restrc. Transm. & Distribution,WASH,,119064.33,1710,Madaba
11228,Resilience,ARDD-LA,Mafraq City,"EDU[RES1.1]MoE Advocacy, Resource, Mngt Capacity",[RES1.1.3]Studies and research,EDUCATION,indirect,152581,1711,MAFRAQ
11231,Resilience,ARDD-LA,Mafraq City,"EDU[RES2.2]Safe, Violence-Free, Learning for JOR",[RES2.2.3]Engage Parents etc,EDUCATION,indirect,152581,1711,MAFRAQ
11235,Resilience,UNESCO,Mafraq City,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.3]Youth Civic Engagement,PROTECTION,direct,1220472,1711,MAFRAQ
11238,Resilience,MercyCorps,Mafraq Governorate,FOOD/LIV[2.1]Short-Term Emplymt for JOR,[RES2.1.3]Short-Term Emplymt  for JOR,FOOD/LIVELIHOOD,direct,3.00E+05,1711,MAFRAQ
11239,Resilience,ILO,Mafraq Governorate,FOOD/LIV[2.5]LED and PPPs,[RES2.5.4]Coops and Associations supported,FOOD/LIVELIHOOD,direct,7.00E+05,1711,MAFRAQ
11240,Resilience,UNFPA,Mafraq Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.3]Youth Civic Engagement,PROTECTION,indirect,250000,1711,MAFRAQ
11242,Resilience,MercyCorps,Mafraq Governorate,FOOD/LIV[2.4]MSMEs for JOR,[RES2.4.2]MSME developmt support,FOOD/LIVELIHOOD,direct,325000,1711,MAFRAQ
11243,Resilience,UNICEF,Mafraq Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.1]Restrc. Transm. & Distribution,WASH,,119064.33,1711,MAFRAQ
11247,Resilience,ACF,Mafraq Governorate,WASH[RES1.2]YWC Distribute Water,[RES1.2.1]Restrc. Transm. & Distribution,WASH,,250000,1711,MAFRAQ
11249,Resilience,MercyCorps,Mafraq Governorate,ENG[RES1.2]RE&EE Solutions,[RES1.2.2]PV panel systems,ENERGY,direct,1400000,1711,MAFRAQ
11251,Resilience,MercyCorps,Mafraq Governorate,PROT[RES1.3]Reduce Social Tensions JOR,[RES1.3.2] Social Tensions Projects JOR,PROTECTION,direct,1250000,1711,MAFRAQ
11256,Resilience,MercyCorps,Mafraq Governorate,FOOD/LIV[2.5]LED and PPPs,[RES2.5.1]LED implement  LDPs,FOOD/LIVELIHOOD,direct,50000,1711,MAFRAQ
11260,Resilience,WVI,Mafraq Governorate,"EDU[RES2.2]Safe, Violence-Free, Learning for JOR",[RES2.2.3]Engage Parents etc,EDUCATION,direct,48820,1711,MAFRAQ
11261,Resilience,UNWOMEN,Mafraq Governorate,FOOD/LIV[2.2]Perm. Emplymt for JOR,[RES2.2.2]Job Matching/Career Guidance,FOOD/LIVELIHOOD,direct,512836.25,1711,MAFRAQ
