siteid,StartDate,EndDate,Category,activity,Year,Month,Indicator,Gender,Partner,Fundedby,RRP6Result,Governorate,SiteType,rcode,gcode,Value,Units,AllocationRRP6,RRP6,location
1183882808,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,August,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,12,Individual,Yes,Indirect appeal,Non Camp
1183882808,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,June,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,6,Individual,Yes,Indirect appeal,Non Camp
1211856906,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,September,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,3,Individual,Yes,Indirect appeal,Non Camp
1211856906,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,May,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,9,Individual,Yes,Indirect appeal,Non Camp
1211856906,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,March,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,1,Individual,Yes,Indirect appeal,Non Camp
1211856906,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,June,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,15,Individual,Yes,Indirect appeal,Non Camp
1211856906,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,10,Individual,Yes,Indirect appeal,Non Camp
1211856906,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,August,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,5,Individual,Yes,Indirect appeal,Non Camp
1211856906,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,February,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,2,Individual,Yes,Indirect appeal,Non Camp
1211856906,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,July,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,2,Individual,Yes,Indirect appeal,Non Camp
1297962394,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,March,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,1,Individual,Yes,Indirect appeal,Non Camp
1297962394,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,February,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,2,Individual,Yes,Indirect appeal,Non Camp
1453969888,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,June,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,3,Individual,Yes,Direct appeal,Non Camp
1453969888,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,3,Individual,Yes,Direct appeal,Non Camp
1453969888,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,February,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,3,Individual,Yes,Direct appeal,Non Camp
1453969888,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,May,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,2,Individual,Yes,Direct appeal,Non Camp
1453969888,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,March,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,2,Individual,Yes,Direct appeal,Non Camp
1453969888,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,January,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,2,Individual,Yes,Direct appeal,Non Camp
1523478826,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,March,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,25,Individual,Yes,Indirect appeal,Non Camp
1523478826,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,September,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,6,Individual,Yes,Indirect appeal,Non Camp
1791201941,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,September,# of WGBM survivors benefiting from case management services,Women,IRC,Others,None,Irbid,0,1,1707,3,Individual,Yes,Direct appeal,Liwa ar Ramtha
1791201941,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,October,# of WGBM survivors benefiting from case management services,Women,IRC,Others,None,Irbid,0,1,1707,2,Individual,Yes,Direct appeal,Liwa ar Ramtha
1791201941,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,November,# of WGBM survivors benefiting from case management services,Women,IRC,Others,None,Irbid,0,1,1707,5,Individual,Yes,Direct appeal,Liwa ar Ramtha
1791201941,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,August,# of WGBM survivors benefiting from case management services,Women,IRC,Others,None,Irbid,0,1,1707,1,Individual,Yes,Direct appeal,Liwa ar Ramtha
1840276471,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,2,Individual,No,Indirect appeal,Non Camp
1840276471,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,May,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,2,Individual,No,Indirect appeal,Non Camp
1936628973,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,June,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,2,Individual,No,Indirect appeal,Non Camp
1936628973,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,1,Individual,No,Indirect appeal,Non Camp
1936628973,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,July,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,3,Individual,No,Indirect appeal,Non Camp
1936628973,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,August,# of WGBM survivors benefiting from case management services,Women,UPP,UNFPA,UNFPA,0,0,4,1,5,Individual,No,Indirect appeal,Non Camp
1984212772,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,June,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,7,Individual,Yes,Indirect appeal,Non Camp
1984212772,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,May,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,22,Individual,Yes,Indirect appeal,Non Camp
1984212772,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Women,IFH/NHF ,UNFPA,UNFPA,0,0,4,1,11,Individual,Yes,Indirect appeal,Non Camp
2047291002,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,8,Individual,Yes,Indirect appeal,Non Camp
2047291002,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,May,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,14,Individual,Yes,Indirect appeal,Non Camp
2047291002,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,March,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,8,Individual,Yes,Indirect appeal,Non Camp
2047291002,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,June,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,7,Individual,Yes,Indirect appeal,Non Camp
2047291002,01/01/2014,31/1/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,January,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,3,Individual,Yes,Indirect appeal,Non Camp
2047291002,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,February,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,4,Individual,Yes,Indirect appeal,Non Camp
2084775016,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,2. Provision of multi-sectoral services,2014,April,# of WGBM survivors benefiting from case management services,Women,UPP,Others,None,0,0,4,1,15,Individual,Yes,Direct appeal,Non Camp
103538621,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,February,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Amman,0,2,1705,6,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/06/2014,30/6/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,June,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Amman,0,2,1705,47,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,November,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Amman,0,2,1705,89,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,September,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Amman,0,2,1705,73,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,July,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Amman,0,2,1705,9,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,April,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Amman,0,2,1705,65,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,August,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Amman,0,2,1705,124,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,March,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Amman,0,2,1705,68,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,October,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Amman,0,2,1705,40,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
103538621,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,May,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Amman,0,2,1705,48,Individual,Yes,Indirect appeal,Liwa Qasabat Amman
516874955,01/11/2014,30/11/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,November,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Zarqa,0,2,1712,2,Individual,Yes,Indirect appeal,Liwa Qasabat az Zarqa
516874955,01/07/2014,31/7/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,July,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Zarqa,0,2,1712,2,Individual,Yes,Indirect appeal,Liwa Qasabat az Zarqa
516874955,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,May,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Zarqa,0,2,1712,12,Individual,Yes,Indirect appeal,Liwa Qasabat az Zarqa
516874955,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,April,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Zarqa,0,2,1712,42,Individual,Yes,Indirect appeal,Liwa Qasabat az Zarqa
516874955,01/10/2014,31/10/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,October,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Zarqa,0,2,1712,9,Individual,Yes,Indirect appeal,Liwa Qasabat az Zarqa
516874955,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,February,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Zarqa,0,2,1712,15,Individual,Yes,Indirect appeal,Liwa Qasabat az Zarqa
516874955,01/09/2014,30/9/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,September,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Zarqa,0,2,1712,5,Individual,Yes,Indirect appeal,Liwa Qasabat az Zarqa
554942110,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,February,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Ajlun,0,1,1701,2,Individual,Yes,Indirect appeal,Liwa Qasabat Ajlun
554942110,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,April,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Ajlun,0,1,1701,1,Individual,Yes,Indirect appeal,Liwa Qasabat Ajlun
554942110,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,March,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Ajlun,0,1,1701,2,Individual,Yes,Indirect appeal,Liwa Qasabat Ajlun
1117791441,01/02/2014,28/2/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,February,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Ma'an,0,3,1709,2,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
1117791441,01/05/2014,31/5/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,May,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Ma'an,0,3,1709,1,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
1117791441,01/03/2014,31/3/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,March,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Ma'an,0,3,1709,2,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
1117791441,01/08/2014,31/8/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,August,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Ma'an,0,3,1709,2,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
1117791441,01/04/2014,30/4/2014 00:00:00,RRP6 - Performance Indicators,4. Access to legal assistance & remedies,2014,April,"# of WGBM receiving legal info, counselling and/or representation",Women,UPP,UNFPA,UNFPA,Ma'an,0,3,1709,3,Individual,Yes,Indirect appeal,Liwa Qasabat Maan
