"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"146418","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",267,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146419","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146420","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",157,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146421","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",87,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146422","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",157,"JEN","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146423","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146424","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146425","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146426","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",267,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146427","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",361,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146428","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146429","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",157,"JEN","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146430","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146431","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",87,"JEN","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Girls","Urban"
"146432","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",157,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146433","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146434","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",157,"JEN","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","AMMAN","Boys","Urban"
"146435","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",5,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146436","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146437","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",35,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146438","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146439","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146440","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146441","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146442","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",2,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146443","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146444","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146445","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146446","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146447","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146448","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146449","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146450","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146451","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146452","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146453","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146454","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146455","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146456","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",5,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146457","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146458","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146459","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146460","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146461","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146462","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146463","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",147,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146464","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",10,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146465","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",5,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146466","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146467","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146468","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146469","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146470","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146471","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146472","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/09/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146473","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",5,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146474","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",147,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146475","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",138,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146476","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146477","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",138,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146478","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146479","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146480","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146481","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146482","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146483","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146484","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"ACTED","01/08/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146485","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",10,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146486","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146487","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146488","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146489","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146490","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",94,"JEN","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146491","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146492","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Boys","Urban"
"146493","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146494","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",94,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146495","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
"146496","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",123,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","IRBID","Girls","Urban"
